	('ML1', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: F')	('TT2609C02', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: M')	('TT-2', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: medullary_carcinoma', 'gender: F')	('BHT101', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('CAL62', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('FTC133', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: M')	('FTC238', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: M')	('8305C', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('8505C', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: F')	('BCPAP', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: papillary_carcinoma', 'gender: F')	('CGTHW1', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: follicular_carcinoma', 'gender: F')	('SW579', 'tissue: thyroid', 'histology: carcinoma', 'sub-histology: anaplastic_carcinoma', 'gender: M')
('COL1A1', 'extracellular matrix organization (GO:0030198): True<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): True<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): True<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): True<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): True<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): True<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.7772727154036464	0.49160941766923305	-1.7777812315610335	0.13545343076934757	-0.3917281681190325	0.439045366710848	0.16765005071729747	0.09685559652790973	-1.9039417862767942	-0.39653059715373457	1.0819604948974058	1.2801347104149055
('CRIP1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	1.1600442019175305	0.6453475053112322	-0.5321250851038742	-0.7373097455212966	-1.0605995922524312	-0.8257942786372156	-0.0756999669751035	-0.8690992578153827	-1.2577794626469727	1.1793236486913072	1.023828823499586	1.349863209532621
('PLAGL1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.2243344583978179	0.6623639112780308	-1.0536772615952608	0.864819232566444	-0.8996764516182767	-0.8084308562104044	1.3239104053262951	-1.0965704297030783	-1.0613231305055921	-0.5323148418968661	1.1680340810673404	1.2085308828935457
('LUM', 'extracellular matrix organization (GO:0030198): True<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): True<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): True<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	1.80706279463286	-0.30939465285652296	0.1309570277450141	1.1130050294243774	-1.030377788009223	-0.7931631467843988	1.174177092161865	-1.0095897542131775	-0.9348445547578308	-0.6420938655493507	-0.4183588884081055	0.9126207066144936
('DDX60', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	1.1883617534691675	0.8851612415515544	-0.05291641364979242	1.8782471089468604	-0.8842792294362782	-1.3169816711296314	-1.3789896021129033	-0.40916684671142745	-0.09190739451106847	0.6632149325302584	0.009022233362930409	-0.4897661123096699
('SELM', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.8441559535312974	0.09273325209994837	-0.2006270049901449	1.2376316974487653	-1.43753800167312	-1.4659029970432194	-1.4315929920807953	0.2286785890420911	-0.40141144196918915	0.7760015210222923	0.6773012878529072	1.080570136759174
('BASP1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.48979199705205045	0.4724995401709047	0.3383622419615702	-0.13236860511027174	-2.4047196829179582	-1.7152143617011906	0.18382251987291248	0.7492828873970131	0.7238346628205272	0.4519782167169795	0.392498704522441	0.450231879215016
('KRT14', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): True<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.4533993970341948	-0.445581810060027	-0.47768537649629195	-0.368112788069988	-0.36824081617975135	-0.38990781285280285	-0.31863178813342785	-0.46664264128135	2.959018335904847	-0.45209052713535053	0.8148507872571829	-0.03357616591884675
('CXCR4', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): True<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): True<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): True<p> Pval 9.5698292793e-09</p>')	0.40478632831868444	-0.6432514719747239	1.4320016507679225	-0.7628170493572174	0.13685910276708205	-0.723829545974916	-0.6901301666775772	1.298173176652026	1.830167111769558	-0.7453532616213929	-0.7649730877940395	-0.7716327868754056
('DNER', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.7188123729023789	0.5927953114455388	1.2621256525102789	-1.758899498600857	-1.7650099440946485	0.332433343200897	-0.308927838127763	0.5970869286819814	0.7773040054086975	0.5786017417713758	-0.40423644388111746	0.8155391145879979
('TMEM200A', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-1.0913929480269788	0.41848848711012177	0.12190195564907963	-1.642758250711939	-1.4765016921960075	0.29447354597882797	-0.803712093322318	1.2325162631612365	0.37013644708493776	0.5676407185759058	0.9313979777420854	1.077809588955054
('RGS4', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-1.4035334526674015	-0.4915651194995236	0.36164300486927675	-1.3953997720184463	-1.2079258849140353	0.5591326157505853	-0.12820623824684754	1.1151899617503334	1.593598988997504	-0.3099375178575819	0.34610642925417495	0.960896984581961
('DKK1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): True<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.3927611129288144	0.7132932846878637	-1.2367493313213875	-1.7800511893192037	-0.7260574117638173	0.4677934425568943	-1.3667462473662306	0.6380531945326623	1.2863506823283117	0.4022911652562042	0.4170844842706623	0.7919768132092396
('IGFBP7', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): True<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.9196467738502015	0.5466092962678019	0.0011927620765020343	-1.4945788773296738	-1.6422382594870624	-0.7323299109947004	-1.2084696879413435	0.7428166387503069	1.0172859229966649	0.2742221821552929	0.6771014233340659	0.8987417363219405
('BCL2A1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.6911656539266617	-0.7288338788796125	-0.7344497519941069	-0.3057242234627297	-0.6232950747819612	-0.7208837888367458	-0.65224735266492	1.9912255255180684	1.0686786799051267	1.1645174518280397	0.9920180384942608	-0.7598399711987541
('BNC1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.9591136518696044	-0.9438607616292768	-0.9236129568106677	-0.8650710507723077	-0.4714916094806873	-0.0917628680398711	-0.9964928357493611	1.69892864109826	1.3427199698124177	0.8715236385322895	0.7687485337072822	0.5694849512015318
('IL1B', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): True<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): True<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): True<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): True<p> Pval 9.5698292793e-09</p>')	-0.6537716025096296	-0.6557240705620514	-0.6961499127206466	-0.5615186397159364	-0.541533240572266	-0.29454479058976396	-0.2872743741308011	2.383557570174634	0.21441805535507152	1.6846981425245635	-0.5599768815644601	-0.03218025568870868
('PTX3', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.8568557588363136	-0.2197849796968987	-2.0812010724243546	0.07027983744440147	-0.6429753612857008	-0.5686093321547139	-0.09330888442869865	0.7224015259022162	1.7579796966275034	0.6610374271774243	0.23574835648466308	1.0152885451904803
('THBS2', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-1.1305237003662947	-0.09319767476578623	-1.0922461160430532	-0.8776385280561981	-0.8769573038477428	-0.4275924805614082	-0.08985900943096614	1.017593106837204	1.2681675289825212	1.8892188932795548	-0.2893773047175753	0.7024125886897463
('ESM1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.8200625778896271	0.8287016490238934	-0.9088381234096216	-0.9039441329272933	-0.898678163616349	-0.8724655068518825	-0.871228430358132	0.9723868657892492	1.9918554156147903	0.5500819351401681	0.5653106825467379	0.36688038693806413
('MMP1', 'extracellular matrix organization (GO:0030198): True<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): True<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): True<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.9995955420011509	0.5652703657882601	-1.1452978016286275	-0.9698483113147427	-1.0234919719711564	-0.4108789269465835	-1.0463738695045763	1.0848166795894605	1.1406056407238074	0.9163658940105815	1.0366666480753157	0.8517611951794083
('PLAT', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.2129902975455861	0.735518246175967	-1.736290318040839	-0.7627881452473395	-0.6804097399065859	-0.917566958370581	-0.8390079716521665	0.8496048697973205	1.5724625470383438	0.9800393813684483	-0.19817256088713067	0.7836203521789854
('ADAMTS1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.19446132343098968	-1.2984422928823969	-0.9426887005264762	-1.2963851341971966	-1.2453780558772984	0.696106289953846	1.1629028200746703	0.31533505174705745	1.4244450352454923	0.9707955700961685	-0.08336033088110549	0.49113107067822565
('SPOCK1', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): True<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	0.7387718011954325	-0.601118859996371	0.4732770509312952	-1.7551845514049484	-2.000315041876413	0.4989600619399435	0.46222249006672617	0.8268063040805422	0.8179124073849579	0.7620711725176581	-0.5395104104780221	0.31610757563919306
('SHISA2', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-1.1171316476263735	-1.2691720860940134	0.7576521896166454	-0.7881216849905878	-1.0267537413460373	-0.9536737931297218	1.331890937869087	1.2898976732287526	0.6493530557016228	0.1940192068222944	-0.10446582098602065	1.0365057109343496
('PDPN', 'extracellular matrix organization (GO:0030198): False<p> Pval 2.26136786754e-17</p>', 'extracellular structure organization (GO:0043062): False<p> Pval 2.44783599027e-17</p>', 'collagen fibril organization (GO:0030199): False<p> Pval 6.20717144049e-11</p>', 'regulation of cell adhesion (GO:0030155): False<p> Pval 1.66645679834e-09</p>', 'response to acid chemical (GO:0001101): False<p> Pval 1.24055636792e-08</p>', 'chemotaxis (GO:0006935): False<p> Pval 6.18177596051e-09</p>', 'taxis (GO:0042330): False<p> Pval 6.18177596051e-09</p>', 'intermediate filament organization (GO:0045109): False<p> Pval 3.96210279076e-08</p>', 'extracellular matrix disassembly (GO:0022617): False<p> Pval 2.34064833975e-09</p>', 'cell chemotaxis (GO:0060326): False<p> Pval 9.5698292793e-09</p>')	-0.8923793599446409	-0.8536322947122528	-0.5532353487238006	-0.8175423832908693	1.1143944518294653	-0.8349356005118148	0.869612409021156	1.1105569138267972	1.1665324995053539	1.3526749261320443	-0.8420887355899896	-0.819957477541451
